battery_voltage,battery_current,battery_charge,temperature,solar_power,communication_signal,packet_loss,pitch,yaw,roll,payload_temp
30.01,4.16,90.6,23.29,666.23,-85.87,0.024,-0.34,-0.43,-0.28,25.34
30.22,4.76,91.7,23.45,700.38,-84.88,0.013,-0.35,0.92,0.47,26.16
30.26,4.38,90.6,23.55,687.02,-85.09,0.003,0.5,-0.59,1.0,25.39
30.35,4.5,90.3,23.98,692.58,-84.78,0.009,0.35,-0.73,0.21,25.07
30.46,4.22,92.8,24.58,713.17,-87.55,0.0,-1.25,0.03,-0.3,25.62
30.31,3.68,91.6,23.38,710.21,-84.2,0.044,-0.11,-0.28,0.46,25.42
30.61,4.19,91.6,24.17,713.9,-86.4,0.102,0.71,0.4,-0.2,25.96
30.17,4.53,92.0,24.37,735.63,-88.48,0.011,0.47,0.33,0.29,26.57
30.46,3.85,91.1,23.9,712.12,-87.45,0.038,0.07,-1.47,-0.23,26.52
30.35,4.43,92.3,24.75,732.34,-88.04,0.022,0.92,0.83,0.12,26.36
30.24,3.69,93.2,24.82,728.07,-87.03,0.001,-0.24,0.64,0.09,26.29
30.47,4.21,93.7,24.94,734.54,-87.58,0.11,-0.14,0.64,-0.14,26.85
30.35,4.37,92.7,24.85,751.42,-88.65,0.098,-1.24,0.41,-0.66,27.09
30.53,4.11,93.3,25.36,745.4,-88.93,0.066,-0.01,0.2,-0.06,26.53
30.58,4.96,94.3,25.12,749.81,-86.52,0.011,1.12,-0.89,-0.04,26.78
30.73,4.08,93.6,25.38,759.17,-84.41,0.004,-0.01,0.3,0.21,27.23
30.44,4.07,94.3,25.75,748.71,-86.39,0.011,0.13,0.34,0.2,26.96
30.75,4.32,94.2,26.32,747.78,-87.54,0.04,-0.11,0.8,0.61,26.92
30.68,4.05,93.5,26.24,749.43,-88.28,0.019,0.27,0.36,-0.33,27.38
30.81,3.87,93.5,26.45,743.81,-88.65,0.075,-0.4,1.15,0.31,28.09
30.66,4.0,95.2,27.06,787.52,-87.17,0.001,1.07,-0.63,0.03,28.12
30.57,4.58,92.4,26.66,759.3,-87.11,0.098,0.65,1.59,-0.26,28.05
30.6,4.29,94.1,26.27,771.37,-86.02,0.095,0.42,-0.64,0.34,27.99
30.61,4.93,93.7,26.57,773.95,-87.41,0.046,0.7,-0.41,-0.23,28.64
30.84,4.32,95.8,26.59,782.8,-84.82,0.021,-0.02,0.5,-0.27,28.75
30.97,4.7,96.1,26.97,790.76,-88.87,0.013,-0.4,-0.13,-1.72,29.25
30.74,4.68,94.6,26.99,793.95,-88.64,0.093,0.22,1.45,0.97,27.88
30.9,4.43,97.5,26.92,782.13,-86.35,0.035,0.72,0.04,-0.35,28.31
30.65,4.35,96.5,27.69,788.77,-87.71,0.043,-0.17,0.14,0.48,29.5
30.87,4.14,95.6,27.83,795.6,-87.83,0.05,-0.18,0.32,-0.43,29.43
30.94,4.88,96.8,27.65,792.49,-88.17,0.059,0.07,0.05,-0.38,29.72
30.69,5.12,95.1,27.34,813.1,-89.08,0.021,-1.19,0.37,-0.12,29.1
30.85,4.34,95.5,27.84,803.85,-90.15,0.094,-0.62,-0.8,0.38,29.41
30.97,4.76,96.1,27.68,808.05,-88.0,0.01,-0.34,0.97,0.49,29.15
30.53,4.73,95.3,28.44,808.95,-88.69,0.047,0.71,-0.46,0.13,28.82
31.05,5.16,94.8,27.66,815.52,-86.53,0.004,0.24,-0.81,0.28,29.91
30.94,4.95,95.2,28.4,806.9,-87.05,0.014,-0.63,-0.39,0.24,30.5
30.98,5.51,95.8,28.47,793.28,-87.92,0.018,0.2,1.05,0.23,29.95
30.85,5.06,96.3,28.64,811.25,-87.69,0.024,0.06,-0.36,0.08,29.81
30.69,4.87,95.7,28.47,801.59,-85.26,0.002,-0.31,-0.56,-0.27,29.73
30.96,5.17,94.7,28.36,803.51,-88.1,0.015,-0.37,-0.81,-0.06,30.69
30.89,5.27,96.4,29.38,815.2,-85.43,0.011,1.42,-0.58,0.5,30.34
30.9,5.61,97.0,28.3,822.1,-84.78,0.019,-1.07,-0.18,0.22,30.42
31.02,5.41,95.5,28.91,810.15,-86.33,0.039,-0.33,-0.35,0.29,29.84
30.98,5.72,97.3,28.72,813.09,-87.3,0.005,0.49,0.45,0.4,30.11
31.11,5.42,96.6,28.88,826.93,-86.98,0.034,-0.52,-0.16,0.74,30.81
30.89,5.65,95.0,28.93,812.06,-85.48,0.013,-0.33,-0.54,0.29,30.35
30.78,5.57,95.3,28.47,835.26,-87.1,0.011,-0.71,0.75,-0.3,30.33
30.83,5.63,95.5,28.41,814.33,-82.94,0.015,0.15,-0.25,0.26,31.63
30.9,6.34,95.6,28.47,790.35,-87.66,0.058,0.22,0.38,-0.99,30.68
30.96,5.82,93.7,28.78,814.61,-85.36,0.002,-0.65,0.4,0.15,30.6
30.65,6.0,95.0,29.05,809.85,-84.93,0.026,0.87,-0.2,-0.27,30.63
30.81,6.5,95.1,28.74,817.75,-88.74,0.04,-0.58,-0.09,0.19,30.42
30.99,6.48,96.9,28.49,810.24,-85.9,0.029,0.27,-0.01,0.34,30.67
30.75,6.83,95.5,29.32,800.63,-86.6,0.023,-0.77,0.53,-0.25,31.48
30.88,6.55,94.6,28.46,788.13,-86.54,0.029,0.33,-0.54,-0.18,30.86
30.81,6.3,94.7,29.17,796.49,-84.48,0.013,0.31,-0.22,0.5,30.05
30.85,7.17,95.3,28.73,788.14,-86.23,0.017,-0.44,0.87,0.17,30.49
30.62,6.81,94.5,29.41,788.76,-83.66,0.015,0.23,0.17,-0.53,30.69
30.6,6.66,94.2,28.78,798.22,-87.62,0.026,0.21,0.74,0.74,30.02
30.67,6.79,94.1,28.33,806.67,-87.39,0.065,-0.14,-0.71,0.11,30.4
30.47,6.9,94.8,28.9,791.41,-86.01,0.019,0.5,1.01,-0.05,30.17
30.6,6.85,93.2,28.59,772.87,-86.39,0.016,-0.53,0.43,-0.22,30.36
30.64,6.58,93.2,29.13,786.5,-86.59,0.034,0.74,0.5,-0.51,30.5
30.8,7.55,93.2,28.93,791.12,-88.7,0.007,0.33,-0.53,-0.34,30.7
30.6,7.12,92.9,28.55,770.02,-83.59,0.067,-0.76,0.66,-0.57,29.9
30.61,7.25,92.9,28.37,771.63,-84.5,0.042,0.33,-0.83,-0.03,30.27
30.64,7.88,94.1,28.28,769.84,-84.17,0.013,-0.13,0.17,-0.45,30.11
30.36,7.11,94.1,28.4,758.45,-85.99,0.007,-0.35,-0.04,-0.39,30.08
30.43,7.58,93.3,29.02,769.27,-83.9,0.031,0.46,0.51,0.79,29.76
30.71,7.2,93.0,28.43,757.96,-81.35,0.096,0.63,0.17,-0.54,29.99
30.38,7.6,92.1,28.74,759.63,-83.62,0.062,-1.4,0.7,-0.24,30.13
30.5,7.62,90.8,27.82,742.73,-84.37,0.002,-0.03,0.55,0.14,29.29
30.45,7.85,92.3,27.58,743.3,-84.11,0.01,-0.08,0.93,0.22,30.44
30.13,8.03,92.2,27.84,750.87,-82.29,0.035,-0.32,0.11,0.03,30.03
30.31,7.54,91.3,28.32,735.79,-85.74,0.023,0.12,-0.44,-0.26,28.92
30.26,8.19,90.7,27.9,752.58,-84.06,0.006,0.62,0.3,-0.79,30.03
30.25,8.25,90.3,28.21,727.02,-83.72,0.06,-0.78,-0.6,0.02,29.95
30.09,7.78,91.2,28.25,728.89,-83.08,0.101,-0.45,0.41,0.61,29.03
30.01,7.89,90.9,27.37,731.52,-84.61,0.015,-0.44,0.86,-0.79,29.2
30.05,7.78,91.6,27.89,703.49,-86.37,0.027,0.34,-0.69,-0.1,29.03
30.07,7.88,89.8,27.98,695.48,-83.16,0.013,-0.34,0.87,-0.94,28.32
30.19,7.64,89.9,27.74,693.18,-79.57,0.007,0.46,-0.38,0.33,29.16
30.23,8.27,89.9,26.71,716.35,-82.35,0.069,0.55,-0.97,0.32,27.86
30.14,7.45,89.2,26.5,693.45,-84.6,0.016,-0.13,-0.49,-0.35,28.6
30.05,7.88,90.1,26.87,719.74,-83.46,0.001,0.11,1.16,0.01,28.98
29.79,8.1,90.2,26.76,683.66,-82.99,0.012,-0.08,-0.42,0.24,27.53
29.82,8.52,88.0,27.07,686.26,-80.08,0.015,1.22,-1.37,0.2,27.95
29.86,7.99,88.3,26.31,694.91,-82.51,0.006,-0.57,-0.71,0.17,28.38
29.73,8.29,89.5,26.66,694.6,-80.53,0.04,-0.9,0.57,0.08,27.94
29.84,8.15,88.4,26.01,690.17,-81.74,0.006,-1.56,0.53,1.08,27.97
29.82,8.47,88.0,26.37,676.64,-81.78,0.061,0.13,-0.28,0.61,27.21
29.77,8.31,88.0,25.95,669.79,-83.27,0.028,0.14,0.36,0.08,26.95
29.79,8.45,88.0,26.1,660.45,-80.43,0.047,-0.68,0.32,0.01,27.1
29.52,8.03,87.5,25.7,657.28,-82.3,0.034,-0.46,-0.26,0.19,27.13
29.71,7.89,87.1,24.92,638.96,-79.66,0.043,0.59,0.73,0.79,27.1
29.48,8.3,86.7,25.72,631.27,-81.17,0.016,0.49,-0.27,0.37,26.88
29.42,8.04,87.5,25.81,634.41,-81.21,0.027,-0.14,0.0,0.89,26.94
29.56,8.19,86.0,24.96,627.74,-82.05,0.014,-0.27,-0.71,0.41,26.43
29.61,8.26,85.9,25.39,619.94,-81.5,0.038,-0.3,0.17,0.1,25.81
29.49,8.52,86.9,24.74,626.49,-81.35,0.011,0.21,0.55,-0.39,25.52
29.4,8.36,85.7,24.34,624.16,-80.46,0.012,0.22,-0.21,0.6,26.2
29.4,7.9,85.2,24.44,610.6,-78.01,0.053,0.48,-0.18,-0.32,26.14
29.35,7.74,85.5,24.44,619.65,-82.42,0.006,0.41,-1.35,0.94,26.36
29.17,8.57,84.9,23.89,588.66,-79.92,0.015,-0.47,0.58,-0.64,26.38
29.12,7.55,83.9,24.68,593.39,-77.32,0.026,0.07,-0.33,-0.66,25.64
29.23,7.86,84.5,23.52,583.46,-81.62,0.004,0.29,-0.46,0.1,25.23
29.22,8.15,83.4,23.72,567.33,-80.34,0.028,-0.32,-0.37,0.12,24.75
29.19,8.42,85.3,23.43,580.59,-78.3,0.014,-0.01,-0.96,0.7,24.41
29.24,7.83,83.8,24.08,575.69,-81.27,0.007,-0.39,-0.16,0.58,24.62
29.1,7.85,82.7,22.93,587.61,-77.06,0.002,-0.51,-0.71,0.29,24.4
29.17,7.54,82.9,23.6,574.42,-77.32,0.025,-0.75,-0.24,0.18,25.04
29.06,7.79,83.6,23.23,553.6,-78.68,0.107,-0.69,0.24,0.08,24.35
29.27,7.36,82.0,22.58,578.19,-83.39,0.045,-0.24,-0.3,0.27,23.87
29.03,7.43,84.8,22.74,567.75,-79.56,0.015,-0.37,-0.33,0.01,23.45
29.28,7.83,81.3,22.66,557.35,-77.23,0.006,0.53,1.17,-0.58,23.87
29.02,7.41,83.0,22.78,545.35,-79.15,0.042,-0.44,-0.76,-1.1,23.56
28.93,7.76,81.7,22.21,534.21,-78.47,0.06,-0.09,-0.2,0.0,23.17
28.83,7.38,81.3,22.52,536.38,-75.33,0.013,0.12,0.31,-0.16,22.93
28.74,6.96,82.2,22.18,547.39,-77.78,0.002,-0.51,0.53,-1.12,23.28
28.77,7.66,81.3,22.18,551.86,-77.8,0.029,-0.23,-0.75,0.82,22.75
28.77,6.85,82.8,21.58,545.08,-78.6,0.003,-1.62,0.25,-0.4,22.65
28.9,7.0,80.2,21.68,521.5,-75.57,0.006,0.64,-0.24,-0.09,22.44
28.77,7.05,81.7,21.67,512.07,-76.28,0.0,0.18,0.87,-0.3,23.64
28.84,7.35,80.9,21.54,521.67,-78.44,0.009,1.68,0.22,-0.08,22.43
28.96,6.82,81.2,21.37,499.7,-78.71,0.043,-0.08,0.14,0.47,21.91
28.78,6.63,81.3,21.99,517.86,-78.75,0.052,0.39,1.0,0.05,21.09
29.03,6.88,79.3,21.35,510.54,-78.13,0.089,0.58,-0.0,0.73,21.34
28.63,6.7,80.8,21.28,504.88,-78.51,0.052,0.11,-0.48,-0.07,21.76
28.74,6.55,81.4,21.0,491.26,-77.07,0.007,-0.89,-0.8,-0.75,22.44
28.68,6.68,80.8,21.0,510.15,-75.89,0.022,1.28,-0.41,-0.35,22.56
28.85,6.18,80.1,20.77,497.63,-78.27,0.027,-0.13,0.7,-0.79,21.44
28.46,5.95,79.2,21.24,489.35,-78.06,0.004,-0.21,-0.51,-0.08,21.58
28.55,7.03,80.6,20.48,470.56,-77.83,0.017,0.09,0.04,-0.28,21.27
28.7,6.35,81.7,20.7,497.4,-76.35,0.011,1.0,-0.32,0.1,21.42
28.9,6.29,80.7,21.05,513.93,-78.29,0.042,0.51,0.17,-0.13,21.05
28.73,5.93,81.0,20.46,511.51,-78.93,0.002,0.54,-0.19,-0.9,20.84
28.54,6.36,80.8,20.05,489.17,-77.01,0.01,-0.13,-0.47,0.14,20.72
28.56,5.86,79.7,19.81,486.72,-76.46,0.003,0.91,-0.49,-0.14,21.18
28.9,5.11,80.1,19.82,496.58,-76.72,0.019,-0.14,0.5,-0.09,21.35
28.63,5.7,80.7,20.06,481.21,-76.63,0.006,-0.82,-0.08,-0.28,20.58
28.59,5.71,78.7,20.48,493.68,-75.15,0.003,-0.04,0.47,0.53,20.98
28.88,5.67,80.5,20.01,497.94,-74.59,0.032,-0.0,-0.45,-0.64,20.7
28.83,5.59,81.0,19.6,502.33,-76.4,0.056,-0.59,0.36,0.2,20.42
28.87,5.38,80.0,19.58,489.0,-76.08,0.007,-0.36,-0.51,-0.45,20.8
28.6,5.28,80.7,19.58,488.06,-73.47,0.004,-0.42,-1.06,0.97,21.02
28.54,5.34,79.7,19.12,481.57,-76.57,0.032,0.75,-0.13,0.6,20.11
28.75,4.87,80.2,19.39,482.49,-76.78,0.001,-0.26,0.55,0.3,20.28
28.78,4.71,80.0,19.34,489.06,-78.14,0.008,0.38,0.41,0.57,20.96
28.8,5.26,80.6,20.46,495.73,-75.07,0.011,0.45,-0.44,0.68,20.33
28.94,5.2,80.3,19.78,502.07,-78.23,0.076,0.55,0.22,-0.61,20.01
28.57,5.36,79.1,19.06,485.94,-77.0,0.013,0.4,0.12,0.25,20.38
28.89,4.96,79.9,18.87,510.08,-77.55,0.023,0.19,-0.25,-0.19,20.31
28.67,4.62,82.1,18.95,493.79,-77.94,0.044,-1.44,-0.05,0.72,20.72
28.92,4.34,81.1,19.9,497.78,-73.74,0.056,-1.07,0.62,-0.58,20.28
28.78,4.6,79.1,18.93,492.16,-75.8,0.003,-0.51,-0.21,0.28,20.3
28.75,4.93,81.9,19.97,477.19,-78.39,0.042,-0.35,-0.47,-0.41,20.3
28.8,5.19,80.1,19.49,512.21,-75.53,0.042,-0.4,0.15,0.83,20.4
28.71,4.72,81.9,19.33,512.82,-74.49,0.063,0.09,-0.7,-0.07,20.96
28.91,4.29,82.3,19.04,504.86,-75.3,0.044,0.08,-0.11,0.21,20.67
28.84,4.34,81.5,19.9,510.71,-74.32,0.004,-0.89,0.26,0.34,19.99
29.04,4.31,80.8,19.68,517.71,-75.19,0.011,0.51,0.09,-0.54,20.56
29.05,4.4,81.2,19.83,499.56,-74.87,0.017,0.19,-0.17,0.14,20.62
29.2,4.82,82.4,19.45,512.67,-76.22,0.004,-0.17,0.11,0.71,20.68
29.06,4.8,81.1,19.82,528.81,-73.84,0.004,0.01,0.44,0.24,19.99
29.11,4.36,81.8,20.15,511.36,-74.91,0.047,0.71,0.69,-0.62,20.7
29.24,4.43,82.8,19.89,529.99,-75.74,0.006,0.06,-1.16,-0.31,20.47
29.02,4.11,82.1,19.37,516.77,-77.46,0.071,0.34,-0.7,0.88,20.17
28.94,3.81,83.9,19.97,538.39,-74.65,0.007,-0.81,-0.43,0.54,21.32
29.17,4.83,82.1,20.12,536.88,-74.49,0.02,-0.07,0.79,0.47,20.8
29.01,3.58,80.5,20.51,524.71,-73.1,0.007,-0.27,0.04,-0.38,20.88
29.5,3.7,82.7,20.2,556.23,-76.44,0.085,-0.34,-0.28,-0.01,21.42
29.41,4.78,83.8,20.45,541.07,-75.81,0.023,-0.11,-0.32,-0.24,21.57
29.53,4.23,84.5,20.36,544.25,-75.89,0.025,0.16,-0.22,-0.44,21.15
29.3,3.88,83.7,19.75,558.39,-79.45,0.061,0.12,-0.15,0.45,21.36
29.39,4.41,84.0,20.6,571.99,-75.3,0.005,0.2,-0.1,-0.32,21.04
29.3,4.43,84.4,20.45,554.56,-75.93,0.003,-1.44,-0.17,-0.48,21.17
29.5,3.8,86.1,21.2,569.63,-77.38,0.11,0.2,0.2,0.55,22.18
29.28,4.04,85.2,20.09,577.67,-78.01,0.075,0.34,0.22,0.92,21.79
29.15,4.47,84.7,20.3,584.77,-78.57,0.009,-0.7,-0.86,0.03,22.28
29.39,3.97,87.0,21.06,584.12,-75.98,0.027,0.37,0.55,-0.68,21.94
29.35,4.3,85.6,21.44,583.27,-78.04,0.035,0.63,0.35,-0.01,22.3
29.73,4.66,84.2,20.98,583.32,-76.32,0.078,0.1,-0.23,-0.55,21.56
29.81,3.53,85.0,21.1,597.16,-77.29,0.007,-0.14,-0.16,-0.22,22.73
29.46,4.16,86.8,21.33,590.34,-76.85,0.047,-0.0,-0.04,0.03,22.51
29.81,4.36,85.2,21.2,576.66,-75.38,0.006,-0.59,0.8,0.41,22.46
29.81,3.77,87.2,21.84,615.09,-76.66,0.025,-0.25,0.15,0.09,23.04
29.54,4.18,86.4,21.45,624.66,-76.89,0.007,0.19,1.11,-0.37,23.33
29.71,4.68,88.3,22.0,596.91,-78.45,0.011,0.85,-0.31,0.77,22.91
29.73,4.18,87.7,21.42,615.4,-76.98,0.023,0.49,-0.29,0.34,22.74
29.92,3.98,86.5,22.62,636.67,-77.88,0.012,-1.13,0.02,0.8,24.03
29.72,4.8,88.8,21.41,656.05,-79.9,0.176,-0.59,-0.51,0.01,23.43
29.89,4.64,89.4,21.92,640.7,-78.29,0.031,-0.33,-0.15,0.23,22.9
29.85,4.52,87.6,23.22,638.23,-76.34,0.054,0.27,-0.41,-0.63,23.66
30.02,4.56,88.2,22.6,648.71,-79.6,0.007,0.03,0.8,0.41,24.16
29.98,4.94,89.5,22.48,669.31,-77.87,0.004,1.71,0.17,-0.52,24.1
29.97,4.77,89.9,22.41,654.12,-78.66,0.01,0.39,-0.8,-0.27,24.24
30.04,4.92,91.5,22.85,657.6,-78.59,0.051,0.28,-0.53,-0.22,24.31
30.35,4.57,90.5,23.25,665.76,-79.04,0.007,0.34,0.07,0.14,24.45
30.09,4.26,92.0,23.47,666.03,-78.45,0.008,0.11,-0.42,-0.5,24.27
30.04,5.08,90.3,23.56,681.74,-80.51,0.041,0.71,0.26,1.23,24.42
30.27,5.28,90.8,22.97,701.68,-78.27,0.048,-0.14,0.18,-0.58,25.25
30.22,4.94,90.3,23.79,693.54,-79.89,0.024,-0.67,-0.87,-1.0,25.76
30.09,5.34,90.6,24.01,692.63,-79.09,0.005,0.27,-0.05,-0.04,25.32
30.56,5.03,91.4,24.17,697.04,-79.13,0.054,0.64,0.33,0.18,26.15
30.28,5.17,91.0,24.21,689.07,-79.22,0.026,0.1,0.5,0.68,26.19
30.31,5.79,89.6,23.92,718.23,-80.09,0.081,-0.2,-0.23,0.51,25.86
30.41,5.25,91.4,24.17,713.26,-81.76,0.007,1.55,0.15,0.45,26.34
30.62,5.3,93.0,25.07,716.81,-80.83,0.005,-0.73,-0.18,0.39,26.44
30.24,4.91,92.4,24.53,755.05,-80.68,0.008,0.0,-0.01,0.37,26.2
30.5,5.75,92.6,24.69,730.54,-82.87,0.006,0.42,-0.01,0.05,25.7
30.75,5.4,92.2,24.99,724.39,-81.22,0.049,-0.06,0.44,-0.56,26.78
30.54,5.73,93.2,24.82,731.93,-78.89,0.003,0.06,0.16,-0.56,27.16
30.4,5.66,94.5,25.61,751.87,-82.24,0.05,-0.17,-0.57,-0.15,26.82
30.5,5.7,94.5,25.09,745.62,-79.68,0.031,0.36,-0.31,-0.06,28.0
30.62,5.87,93.8,26.06,734.11,-81.78,0.075,0.13,0.32,0.57,27.76
30.78,5.97,93.0,25.35,761.6,-81.98,0.019,0.21,-0.44,0.08,26.91
30.6,6.41,95.3,25.86,749.54,-81.52,0.009,-0.4,0.21,-0.21,27.57
30.77,6.59,94.9,26.22,778.66,-80.91,0.07,0.29,0.78,1.26,27.46
30.52,6.4,93.0,26.52,774.32,-82.17,0.0,-1.0,0.61,0.39,27.79
30.53,6.67,93.0,26.3,762.53,-82.44,0.075,0.36,0.42,-0.34,28.35
30.67,6.62,93.4,26.26,783.19,-79.72,0.029,1.58,0.1,-0.2,28.12
30.92,6.58,94.3,27.14,774.31,-81.74,0.005,0.29,-0.57,-1.23,28.13
30.77,6.95,95.5,26.83,785.29,-84.17,0.01,-0.02,-1.76,0.93,28.54
30.81,6.19,95.6,26.83,784.61,-85.37,0.027,0.37,-0.16,0.53,28.93
30.83,6.45,95.3,26.38,774.18,-80.18,0.003,0.04,-0.63,0.46,29.06
30.94,6.48,95.0,27.21,778.95,-81.09,0.002,1.01,-0.48,-0.26,29.13
30.75,6.71,97.2,27.25,798.3,-82.34,0.022,0.74,-0.75,0.85,29.55
30.92,7.08,95.4,26.9,787.12,-82.53,0.001,-0.11,1.22,0.14,29.09
30.75,6.61,95.4,27.21,788.77,-82.9,0.044,-0.56,0.09,-0.95,29.1
31.09,7.16,95.1,27.62,785.45,-82.87,0.036,0.13,-0.14,-0.08,29.29
30.77,6.91,97.4,27.86,801.29,-82.83,0.079,0.13,-0.03,-0.31,29.14
30.77,7.04,96.3,27.44,819.59,-81.71,0.052,0.25,-0.44,-0.3,29.23
30.95,7.27,94.9,27.54,790.05,-81.99,0.002,0.66,-0.15,-0.89,29.96
30.9,7.78,94.9,28.03,802.58,-83.24,0.007,1.1,-0.13,0.15,30.09
30.93,7.13,94.5,27.79,817.92,-83.34,0.007,-0.22,-0.15,-0.64,28.79
30.92,7.38,95.8,28.1,804.31,-82.53,0.018,-0.82,0.11,0.56,30.31
30.77,7.14,94.7,28.87,810.79,-83.04,0.024,-0.62,0.25,-0.52,29.86
31.09,7.3,95.0,28.31,796.64,-84.17,0.019,-0.41,-0.47,-0.48,29.85
31.01,7.25,96.8,28.76,812.4,-88.37,0.008,0.64,0.38,-0.59,30.04
31.06,7.7,96.7,28.04,806.94,-83.24,0.074,-1.09,-0.03,0.49,29.74
30.83,7.81,97.2,28.27,819.2,-82.73,0.001,0.09,0.91,-0.01,30.24
30.95,7.94,94.8,28.33,821.59,-84.91,0.001,-0.73,-0.22,-0.05,31.13
30.92,7.55,95.2,28.27,835.83,-86.3,0.043,-0.11,0.56,-0.07,29.8
31.02,7.98,95.5,28.1,815.8,-83.34,0.01,-0.29,0.2,0.5,30.72
31.02,7.9,97.2,28.83,813.16,-83.43,0.041,-1.05,0.41,0.75,30.91
30.9,7.89,95.9,28.94,811.59,-86.25,0.011,0.36,0.9,-0.14,30.79
30.68,7.57,97.3,28.52,805.71,-84.36,0.025,-0.57,-0.89,-0.79,31.21
31.07,8.03,96.3,28.62,812.05,-85.86,0.06,0.16,-0.56,0.31,31.02
30.91,8.07,95.6,28.94,804.99,-84.76,0.006,1.12,0.14,0.24,30.92
30.76,8.07,96.1,28.95,808.75,-83.28,0.038,-0.57,1.07,-0.55,31.08
30.87,8.19,94.2,29.32,819.2,-84.76,0.05,0.35,0.19,-1.35,31.08
30.63,8.31,93.9,29.38,794.77,-86.5,0.109,-0.44,0.17,-0.43,30.56
30.92,7.79,95.6,28.76,814.89,-86.47,0.006,-0.94,-0.66,0.98,30.95
30.61,8.07,95.3,28.97,815.17,-82.78,0.021,0.97,0.02,-0.68,30.59
30.74,8.31,96.8,28.65,799.17,-83.92,0.01,0.11,-0.17,0.1,30.16
30.78,8.09,94.0,29.52,777.34,-86.57,0.017,0.23,-0.84,0.7,31.42
30.86,8.47,95.3,29.08,790.54,-86.16,0.002,-0.84,0.23,-0.55,30.45
30.72,8.22,95.4,29.33,807.5,-86.59,0.067,-0.42,1.11,-0.09,31.08
30.77,7.61,95.0,28.84,792.08,-85.87,0.012,-0.28,0.46,0.06,30.83
30.67,8.45,95.5,29.3,779.95,-85.04,0.135,-0.04,-0.58,0.45,30.23
30.65,8.16,93.9,29.18,782.39,-85.52,0.017,0.52,0.0,-0.38,30.24
30.64,7.67,94.9,29.33,793.2,-85.31,0.013,0.29,-0.38,-0.73,30.67
30.58,8.12,94.6,28.38,787.49,-87.48,0.021,-0.27,0.84,0.62,30.63
30.38,7.8,94.9,28.84,776.72,-86.31,0.005,-0.47,0.48,-0.02,30.27
30.46,8.4,93.4,29.15,772.41,-85.27,0.056,-0.23,0.85,-0.64,29.73
30.56,8.15,92.7,28.39,769.01,-84.32,0.049,-0.11,0.2,0.37,30.62
30.47,7.86,92.9,28.85,760.42,-89.86,0.052,-0.28,-0.08,0.27,29.07
30.46,8.36,92.4,28.81,782.4,-85.99,0.016,-0.13,-0.74,0.91,30.3
30.41,8.24,92.6,28.79,759.52,-84.91,0.013,0.69,0.27,-0.62,30.54
30.32,8.0,92.6,28.6,771.29,-89.79,0.096,-0.33,-0.46,-0.34,29.27
30.33,7.67,91.9,28.62,770.6,-84.76,0.025,-0.52,-0.5,0.18,29.99
30.33,7.76,92.4,28.49,761.54,-83.53,0.066,0.21,0.32,0.74,29.69
30.33,7.73,91.3,28.67,743.3,-86.6,0.009,-0.45,0.56,0.77,29.83
30.35,8.17,91.9,27.92,747.63,-86.09,0.024,-0.13,-0.03,0.48,30.04
30.25,7.41,91.4,28.2,739.22,-88.38,0.034,-0.77,-0.56,-0.35,29.01
30.12,7.86,91.5,28.42,726.22,-83.88,0.003,0.05,0.1,-0.35,29.36
30.04,7.75,91.7,27.63,734.2,-86.54,0.065,-0.16,1.2,0.15,29.27
30.49,8.09,90.8,27.56,714.8,-90.82,0.017,-0.54,-0.18,-1.06,28.45
30.01,7.81,90.3,27.89,734.01,-85.54,0.048,-0.34,-0.16,0.81,29.34
30.05,7.85,90.1,28.08,712.97,-88.36,0.048,-0.19,-0.05,0.35,29.64
30.14,7.48,91.2,27.44,715.04,-87.76,0.034,1.12,-0.32,0.89,29.14
30.09,7.21,91.2,27.41,711.21,-86.57,0.014,-0.29,0.26,-0.49,28.8
30.07,7.43,89.5,27.39,701.08,-86.96,0.025,1.11,0.55,-0.43,28.97
29.92,7.7,89.5,26.97,704.77,-86.49,0.049,0.18,-0.28,0.8,28.24
29.97,7.64,88.1,27.79,689.35,-86.31,0.003,-0.7,-0.84,-0.13,27.99
29.91,7.22,89.0,26.58,697.95,-84.94,0.051,0.13,1.03,0.36,28.41
29.84,7.03,87.8,26.81,670.89,-88.97,0.01,0.17,0.82,-1.07,28.16
29.87,6.9,88.3,26.68,680.69,-86.12,0.014,0.68,0.75,-0.23,28.05
29.93,7.12,89.3,25.75,693.86,-86.65,0.01,-0.18,0.64,-0.06,27.43
29.77,7.13,87.0,26.09,659.49,-87.21,0.121,0.64,-0.36,0.28,27.03
29.73,7.46,87.2,25.77,657.71,-88.73,0.037,0.57,-0.47,0.17,27.06
29.83,6.99,87.0,26.36,664.62,-86.21,0.187,-0.68,0.79,0.14,26.99
29.78,7.07,86.1,25.38,656.25,-88.2,0.003,-0.66,-0.47,0.17,26.36
29.82,6.58,87.9,26.16,652.94,-89.26,0.104,-1.03,-1.18,0.15,27.21
29.39,6.75,87.1,25.27,649.3,-86.97,0.008,0.55,0.29,-0.31,26.35
29.67,6.71,88.1,25.88,645.73,-85.74,0.001,-0.78,0.24,-0.23,26.17
29.6,6.55,85.6,24.91,645.47,-87.66,0.007,0.7,1.26,0.58,26.44
29.39,6.51,84.8,25.4,633.48,-89.31,0.006,0.82,-0.54,-0.04,26.02
